tx_id,timestamp,channel,amount_inr,sender_account_id,sender_name,sender_pan,sender_dob,sender_bank,sender_ifsc,sender_vpa,receiver_account_id,receiver_name,receiver_pan,receiver_dob,receiver_bank,receiver_vpa,receiver_state,receiver_city,tx_location_city,tx_location_state,tx_location_country,tx_location_lat,tx_location_lon,device_id,purpose_code,is_cross_border,fx_usd_inr,usd_equiv,beneficiary_id,tx_status
TX20260602001493,2026-06-02T12:56:00,UPI,29451,ACC92127,Aarav Joshi,DYBOR5019I,1971-05-16,YESB,UTIB0919,acc92127@okindb,EXT27319,Anjali Menon,,,ICIC,anjali@okkkbk,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC92127,P0014,0,,,,SUCCESS
TX20260602000606,2026-06-02T01:00:00,SWIFT,957139,ACCX712T,Rohan Nair,DBBAH6712T,1955-05-17,BANK_A,HDFC0278,,BENE_248,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX712T,S0001_business,1,82.6451,11581.32,BENE_248,SUCCESS
TX20260601001286,2026-06-01T18:06:00,UPI,29167,ACC01500,Isha Verma,VBIDK9573S,1968-11-25,KKBK,KKBK0929,acc01500@okutib,EXT84869,Rohan Das,,,KKBK,rohan@oksbin,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC01500,P0008,0,,,,SUCCESS
TX20260603000927,2026-06-03T11:12:00,UPI,4005,ACC97430,Aishwarya Rao,KKBLK2050R,1981-09-09,YESB,HDFC0331,acc97430@okutib,EXT85575,Ramesh Bose,,,INDB,ramesh@okkkbk,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC97430,P0006,0,,,,SUCCESS
TX20260602000367,2026-06-02T08:30:00,UPI,349923.6,INT17_3,Aishwarya Bose,WEZIA2167P,1985-06-19,UTIB,KKBK0555,int17_3@upi,RET17,Mohan Iyer,,,PUNB,ret17@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-INT17_3,P0099,0,,,,SUCCESS
TX20260603000867,2026-06-03T04:45:00,UPI,19839,ACC17214,Sachin Menon,AFARI7199E,1976-06-16,PUNB,SBIN0895,acc17214@okicic,EXT20463,Isha Sharma,,,AXIS,isha@okindb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC17214,P0099,0,,,,SUCCESS
TX20260602000059,2026-06-02T21:00:00,NEFT,200687,ACC70498,Rohan Menon,DXULW1099J,1959-05-19,HDFC,HDFC0554,acc70498@okutib,EXT28218,Kavya Iyer,,,ICIC,kavya@okindb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC70498,P0099,0,,,,SUCCESS
TX20260601001357,2026-06-01T13:21:00,NEFT,4880,ACC45089,Mohan Singh,WLVPM1970T,1979-07-28,HDFC,AXIS0533,acc45089@oksbin,EXT27967,Karan Iyer,,,AXIS,karan@okhdfc,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC45089,P0099,0,,,,SUCCESS
TX20260602000156,2026-06-02T23:30:00,UPI,13499,ACC19406,Isha Khan,LRCUK0056O,1976-02-08,AXIS,AXIS0924,acc19406@okicic,EXT88284,Aditya Bose,,,PUNB,aditya@oksbin,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC19406,P0099,0,,,,SUCCESS
TX20260602001746,2026-06-02T15:04:00,UPI,29528,ACC99059,Ramesh Khan,VBAAO8903J,1972-01-16,AXIS,INDB0756,acc99059@okaxis,EXT34867,Karan Rao,,,PUNB,karan@oksbin,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC99059,P0008,0,,,,SUCCESS
TX20260602000883,2026-06-02T23:54:00,RTGS,29833,ACC17600,Kavya Rao,OMJEV4029Z,1970-01-25,KKBK,UTIB0363,acc17600@oksbin,EXT79662,Vivaan Reddy,,,HDFC,vivaan@okyesb,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC17600,P0006,0,,,,SUCCESS
TX20260602000507,2026-06-02T13:00:00,UPI,49633,ACC96979,Ramesh Reddy,JQGGD9697L,1965-07-27,PUNB,PUNB0275,acc96979@okaxis,EXT78791,Mohan Singh,,,SBIN,,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC96979,P0099,0,,,,SUCCESS
TX20260602001122,2026-06-02T17:31:00,UPI,19853,ACC58132,Suresh Gupta,TSGJE9307O,1974-01-28,KKBK,KKBK0474,acc58132@okindb,EXT14848,Kavya Reddy,,,KKBK,kavya@okkkbk,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC58132,P0006,0,,,,SUCCESS
TX20260601001630,2026-06-01T15:29:00,NEFT,31714,ACC83996,Kavya Singh,BIVRZ0175W,1987-02-08,UTIB,AXIS0690,acc83996@okpunb,EXT67599,Aishwarya Bose,,,INDB,aishwarya@okhdfc,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC83996,P0006,0,,,,SUCCESS
TX20260603001693,2026-06-03T20:58:00,UPI,13536,ACC49797,Ramesh Bose,TQMAC5852V,1976-05-21,UTIB,PUNB0288,acc49797@okindb,EXT95401,Aditya Nair,,,YESB,aditya@okkkbk,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC49797,P0008,0,,,,SUCCESS
TX20260602001497,2026-06-02T04:11:00,NEFT,7979,ACC84882,Anjali Pillai,ZAAVA2099W,1962-05-26,YESB,HDFC0867,acc84882@okkkbk,EXT21712,Mohan Khan,,,UTIB,mohan@okpunb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC84882,P0014,0,,,,SUCCESS
TX20260604001205,2026-06-04T00:23:00,NEFT,22200,ACC26723,Kavya Nair,ZCTAS6218R,1998-04-04,AXIS,HDFC0139,acc26723@okkkbk,EXT15290,Aishwarya Iyer,,,INDB,aishwarya@okicic,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC26723,P0006,0,,,,SUCCESS
TX20260303000613,2026-03-03T09:00:00,SWIFT,63410,ACCX523I,Vivaan Verma,RBJBX0523I,1974-08-03,BANK_A,HDFC0982,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX523I,P1302,1,83.3117,761.12,BENE_NRI,SUCCESS
TX20260323000572,2026-03-23T09:00:00,SWIFT,2327297.23,ACCX140W,Vivaan Patel,DQEYP6140W,1962-03-22,BANK_A,HDFC0600,,BENE_725,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX140W,S0001_business,1,82.7954,28109.0,BENE_725,SUCCESS
TX20260602001739,2026-06-02T17:51:00,UPI,23596,ACC27278,Aishwarya Bose,ETAIR4295B,1975-07-08,UTIB,PUNB0203,acc27278@okaxis,EXT33751,Isha Pillai,,,KKBK,isha@okpunb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC27278,P0013,0,,,,SUCCESS
TX20260603001424,2026-06-03T05:27:00,RTGS,30678,ACC22322,Anjali Patel,ZLGUO3693A,1987-06-14,ICIC,INDB0928,acc22322@okpunb,EXT38526,Neha Joshi,,,PUNB,neha@okyesb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC22322,P0008,0,,,,SUCCESS
TX20260602001754,2026-06-02T09:37:00,UPI,854,ACC65605,Ramesh Joshi,JLOQT7531B,1979-09-11,AXIS,INDB0794,acc65605@okutib,EXT79770,Aarav Das,,,YESB,aarav@okicic,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC65605,P0008,0,,,,SUCCESS
TX20260601001706,2026-06-01T20:01:00,NEFT,6444,ACC15148,Suresh Das,TMLNI9001L,1997-03-26,UTIB,YESB0701,acc15148@okindb,EXT15355,Karan Bose,,,SBIN,karan@okhdfc,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC15148,P0008,0,,,,SUCCESS
TX20260602001532,2026-06-02T01:47:00,RTGS,31306,ACC34271,Anjali Rao,QAQVI0131R,1995-12-28,KKBK,PUNB0637,acc34271@okicic,EXT33293,Aditya Rao,,,SBIN,aditya@okhdfc,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC34271,P0014,0,,,,SUCCESS
TX20260602001351,2026-06-02T04:38:00,UPI,22850,ACC29222,Priya Patel,OYGSS1891L,1988-06-13,INDB,PUNB0388,acc29222@okutib,EXT37315,Rohan Pillai,,,PUNB,rohan@okhdfc,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC29222,P0006,0,,,,SUCCESS
TX20260602000152,2026-06-02T23:16:00,UPI,13282,ACC19406,Isha Khan,LRCUK0056O,1976-02-08,AXIS,AXIS0966,acc19406@okutib,EXT93177,Vivaan Joshi,,,PUNB,vivaan@okkkbk,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC19406,P0099,0,,,,SUCCESS
TX20260602001972,2026-06-02T11:11:00,NEFT,4478,ACC44407,Vivaan Bose,ISUWP7999P,1989-10-25,UTIB,SBIN0976,acc44407@okkkbk,EXT80285,Ramesh Das,,,SBIN,ramesh@okpunb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC44407,P0014,0,,,,SUCCESS
TX20260603001767,2026-06-03T09:43:00,RTGS,4541,ACC10136,Aarav Verma,JLSMA1518S,2000-12-22,KKBK,YESB0429,acc10136@okkkbk,EXT43388,Isha Menon,,,SBIN,isha@oksbin,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC10136,P0099,0,,,,SUCCESS
TX20260412000538,2026-04-12T09:00:00,SWIFT,2228517.93,ACCX976V,Anjali Menon,LIRRJ2976V,1986-10-02,BANK_A,HDFC0568,,BENE_330,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX976V,S0001_business,1,85.0417,26205.0,BENE_330,SUCCESS
TX20260604001239,2026-06-04T07:02:00,UPI,18942,ACC88193,Kavya Reddy,BWLZG7264M,1957-11-08,UTIB,UTIB0271,acc88193@okicic,EXT32534,Sachin Singh,,,KKBK,sachin@okindb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC88193,P0099,0,,,,SUCCESS
TX20260602000477,2026-06-02T16:30:00,UPI,48848,ACC36166,Aishwarya Patel,ZFOQT6479O,1961-01-03,PUNB,PUNB0707,acc36166@okhdfc,EXT36440,Aarav Pillai,,,ICIC,,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC36166,P0099,0,,,,SUCCESS
TX20260602001164,2026-06-02T06:19:00,UPI,29291,ACC05897,Aarav Bose,EGICK7062C,1957-03-26,YESB,SBIN0951,acc05897@okhdfc,EXT49255,Ramesh Patel,,,ICIC,ramesh@okpunb,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC05897,P0099,0,,,,SUCCESS
TX20260601001271,2026-06-01T22:48:00,RTGS,32050,ACC58790,Ramesh Nair,MYVSN0871M,1982-09-19,UTIB,UTIB0459,acc58790@okhdfc,EXT89506,Suresh Gupta,,,INDB,suresh@okutib,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC58790,P0008,0,,,,SUCCESS
TX20260602000109,2026-06-02T19:38:00,UPI,6872,ACC83475,Rohan Gupta,NGSPF3928L,1989-07-14,AXIS,AXIS0707,acc83475@okindb,EXT68935,Suresh Das,,,INDB,suresh@okutib,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC83475,P0099,0,,,,SUCCESS
TX20260602001210,2026-06-02T03:17:00,NEFT,33973,ACC05746,Mohan Nair,JHVWM8032Q,1989-12-09,UTIB,ICIC0339,acc05746@okyesb,EXT35948,Aditya Khan,,,SBIN,aditya@okpunb,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC05746,P0013,0,,,,SUCCESS
TX20260603001801,2026-06-03T13:32:00,RTGS,32228,ACC38452,Karan Sharma,VTMGH8366L,1970-06-22,HDFC,INDB0432,acc38452@okutib,EXT42780,Rohan Gupta,,,INDB,rohan@okindb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC38452,P0099,0,,,,SUCCESS
TX20260602001116,2026-06-02T06:31:00,NEFT,15134,ACC88838,Aditya Reddy,IRCQF5639O,1974-09-18,HDFC,SBIN0586,acc88838@okhdfc,EXT14865,Aditya Menon,,,AXIS,aditya@okyesb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC88838,P0099,0,,,,SUCCESS
TX20260603000282,2026-06-03T14:00:00,RTGS,75802,ACC51810,Kavya Bose,GHVAS8693C,1998-05-15,KKBK,UTIB0576,acc51810@okpunb,EXT64836,Ajya Mukherjee,BIWVT4694X,,YESB,ajya@okicic,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC51810,P0099,0,,,,SUCCESS
TX20260601001052,2026-06-01T22:48:00,UPI,19395,ACC31509,Anjali Iyer,GZSOC6993N,1995-12-23,AXIS,INDB0212,acc31509@okpunb,EXT74242,Anjali Joshi,,,KKBK,anjali@okindb,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC31509,P0008,0,,,,SUCCESS
TX20260603001475,2026-06-03T00:00:00,UPI,28848,ACC10841,Vivaan Joshi,JIPSN6829X,1963-09-06,ICIC,PUNB0926,acc10841@okpunb,EXT71653,Aditya Menon,,,YESB,aditya@okkkbk,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC10841,P0006,0,,,,SUCCESS
TX20260601001783,2026-06-01T14:18:00,NEFT,12419,ACC15125,Kavya Das,XWVTX6588L,1989-06-06,SBIN,SBIN0961,acc15125@okhdfc,EXT32737,Vivaan Pillai,,,HDFC,vivaan@okhdfc,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC15125,P0008,0,,,,SUCCESS
TX20260602001549,2026-06-02T07:47:00,RTGS,17594,ACC33294,Ramesh Khan,YJRHW5364U,1960-02-02,SBIN,SBIN0914,acc33294@okaxis,EXT23754,Neha Joshi,,,PUNB,neha@okkkbk,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC33294,P0008,0,,,,SUCCESS
TX20260603000318,2026-06-03T02:20:00,UPI,2820,PYR5_2,Suresh Das,OQEJU3145R,1971-04-19,AXIS,SBIN0255,pyr5_2@upi,MULE5,Aditya Singh,,,AXIS,mule5@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR5_2,P0099,0,,,,SUCCESS
TX20260603000376,2026-06-03T19:10:00,UPI,2898,PYR19_1,Sachin Singh,NDFVJ5728V,1984-09-09,YESB,INDB0789,pyr19_1@upi,MULE19,Aishwarya Verma,,,UTIB,mule19@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR19_1,P0099,0,,,,SUCCESS
TX20260602001317,2026-06-02T04:08:00,UPI,34387,ACC56838,Vivaan Nair,HEUAH1299J,1990-10-23,AXIS,UTIB0630,acc56838@okaxis,EXT24938,Karan Sharma,,,SBIN,karan@okutib,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC56838,P0006,0,,,,SUCCESS
TX20260603000737,2026-06-03T23:42:00,UPI,32640,ACC34610,Priya Nair,EQASH8642Z,1981-09-06,SBIN,KKBK0308,acc34610@okaxis,EXT31974,Isha Das,,,UTIB,isha@okhdfc,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC34610,P0099,0,,,,SUCCESS
TX20260601000921,2026-06-01T14:26:00,UPI,15318,ACC33631,Ramesh Pillai,GJWZE5768B,1989-03-04,AXIS,YESB0910,acc33631@okkkbk,EXT73573,Priya Nair,,,YESB,priya@okutib,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC33631,P0013,0,,,,SUCCESS
TX20260603000187,2026-06-03T03:12:00,UPI,10672,ACC69720,Anjali Bose,PPSDV6509Y,1966-02-23,AXIS,AXIS0303,acc69720@okhdfc,EXT21876,Suresh Iyer,,,UTIB,suresh@oksbin,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC69720,P0099,0,,,,SUCCESS
TX20260602000715,2026-06-02T00:19:00,NEFT,31349,ACC82558,Ramesh Das,VNMQL6817M,1983-11-20,SBIN,UTIB0533,acc82558@okicic,EXT19204,Priya Menon,,,INDB,priya@okyesb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC82558,P0013,0,,,,SUCCESS
TX20260602000935,2026-06-02T19:17:00,RTGS,15415,ACC79831,Mohan Iyer,WUHJX8132F,1968-09-17,ICIC,PUNB0192,acc79831@okpunb,EXT28844,Suresh Reddy,,,PUNB,suresh@okyesb,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC79831,P0099,0,,,,SUCCESS
TX20260603000193,2026-06-03T03:00:00,UPI,10608,ACC69720,Anjali Bose,PPSDV6509Y,1966-02-23,AXIS,AXIS0430,acc69720@okkkbk,EXT69317,Sachin Sharma,,,PUNB,sachin@okaxis,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC69720,P0099,0,,,,SUCCESS
TX20260601000418,2026-06-01T11:00:00,UPI,187992.26,RT26,Aditya Das,SCZIL4840V,1958-03-06,KKBK,AXIS0901,rt26@upi,INT26_1,Vivaan Bose,,,AXIS,int26_1@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-RT26,P0099,0,,,,SUCCESS
TX20260603000065,2026-06-03T17:00:00,NEFT,199116,ACC54940,Aditya Das,LWTGO5824Q,1992-10-13,HDFC,HDFC0968,acc54940@okicic,EXT45448,Rohan Iyer,,,ICIC,rohan@oksbin,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC54940,P0099,0,,,,SUCCESS
TX20260603000817,2026-06-03T07:14:00,NEFT,25351,ACC98352,Aarav Pillai,YOEJQ0108G,1989-01-11,YESB,INDB0511,acc98352@okkkbk,EXT36042,Karan Das,,,HDFC,karan@oksbin,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC98352,P0006,0,,,,SUCCESS
TX20260603001193,2026-06-03T23:42:00,UPI,22957,ACC24360,Mohan Verma,AHUNF2881P,1976-06-15,SBIN,KKBK0935,acc24360@oksbin,EXT39010,Priya Verma,,,UTIB,priya@okaxis,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC24360,P0014,0,,,,SUCCESS
TX20260602000278,2026-06-02T00:00:00,UPI,422365,ACC04353,Neha Joshi,ETOYJ5644P,1988-08-02,SBIN,UTIB0961,acc04353@okindb,EXT61848,Omar Al-Zarqawi,,1994-11-19,PUNB,omar@okyesb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC04353,P0099,0,,,,SUCCESS
TX20260603000875,2026-06-03T11:59:00,UPI,2706,ACC10601,Priya Reddy,HBZWY1045S,1960-11-03,SBIN,HDFC0902,acc10601@okicic,EXT92736,Mohan Das,,,HDFC,mohan@okyesb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC10601,P0008,0,,,,SUCCESS
TX20260604000748,2026-06-04T08:27:00,UPI,12054,ACC98417,Ramesh Rao,HXXGE5681H,1971-08-08,AXIS,KKBK0649,acc98417@okpunb,EXT61192,Suresh Sharma,,,YESB,suresh@okicic,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC98417,P0006,0,,,,SUCCESS
TX20260602000767,2026-06-02T11:23:00,RTGS,9829,ACC96569,Vivaan Menon,IUHWO6438H,2001-05-27,SBIN,INDB0860,acc96569@okkkbk,EXT46768,Sachin Verma,,,INDB,sachin@okpunb,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC96569,P0099,0,,,,SUCCESS
TX20260602000345,2026-06-02T17:00:00,UPI,3404,PYR10_0,Sachin Menon,NHJWI7034R,1993-10-10,AXIS,SBIN0295,pyr10_0@upi,MULE10,Aishwarya Singh,,,YESB,mule10@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR10_0,P0099,0,,,,SUCCESS
TX20260402000546,2026-04-02T09:00:00,SWIFT,2587286.93,ACCX268Y,Aditya Singh,HCVJR8268Y,1963-05-13,BANK_A,HDFC0584,,BENE_390,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX268Y,S0001_business,1,85.7115,30186.0,BENE_390,SUCCESS
TX20260601001224,2026-06-01T13:09:00,RTGS,18903,ACC92185,Ramesh Singh,GCJGI7782M,1997-02-15,KKBK,YESB0588,acc92185@okaxis,EXT44715,Sachin Rao,,,KKBK,sachin@okicic,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC92185,P0014,0,,,,SUCCESS
TX20260602000393,2026-06-02T12:30:00,UPI,3091,PYR21_3,Sachin Pillai,QWJUZ7612G,1964-07-20,AXIS,YESB0761,pyr21_3@upi,MULE21,Karan Joshi,,,AXIS,mule21@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR21_3,P0099,0,,,,SUCCESS
TX20260601001505,2026-06-01T17:04:00,UPI,20901,ACC76464,Priya Khan,FBVPI1416K,1979-01-11,UTIB,PUNB0654,acc76464@okpunb,EXT32833,Isha Nair,,,INDB,isha@okaxis,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC76464,P0008,0,,,,SUCCESS
TX20260603001511,2026-06-03T14:57:00,NEFT,34445,ACC19865,Mohan Joshi,KGGHC1648N,1996-03-12,KKBK,INDB0422,acc19865@okicic,EXT38408,Suresh Gupta,,,UTIB,suresh@okindb,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC19865,P0008,0,,,,SUCCESS
TX20260603000323,2026-06-03T07:00:00,UPI,2839,PYR6_0,Anjali Khan,XTAIN1712W,1994-02-19,ICIC,KKBK0659,pyr6_0@upi,MULE6,Rohan Verma,,,INDB,mule6@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR6_0,P0099,0,,,,SUCCESS
TX20260603000238,2026-06-03T03:00:00,RTGS,57425,ACC77060,Neha Das,YHGRN8089U,1972-07-24,KKBK,KKBK0142,acc77060@oksbin,EXT60142,Anjali Pillai,,,AXIS,,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC77060,P0013,0,,,,SUCCESS
TX20260602001270,2026-06-02T06:33:00,UPI,19174,ACC58054,Suresh Menon,FFXTV1686F,1962-12-03,ICIC,HDFC0988,acc58054@okicic,EXT78232,Suresh Verma,,,PUNB,suresh@okaxis,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC58054,P0014,0,,,,SUCCESS
TX20260602000096,2026-06-02T18:06:00,UPI,3301,ACC83475,Rohan Gupta,NGSPF3928L,1989-07-14,AXIS,AXIS0920,acc83475@okyesb,EXT79731,Ramesh Singh,,,AXIS,ramesh@okhdfc,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC83475,P0099,0,,,,SUCCESS
TX20260602001736,2026-06-02T05:09:00,UPI,2290,ACC98334,Rohan Das,WYDYL1363Y,2001-05-09,KKBK,KKBK0302,acc98334@okaxis,EXT58932,Rohan Iyer,,,UTIB,rohan@okindb,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC98334,P0014,0,,,,SUCCESS
TX20260601001983,2026-06-01T18:35:00,RTGS,25237,ACC35599,Anjali Nair,CCRJI3327H,1970-05-25,UTIB,UTIB0497,acc35599@okaxis,EXT51174,Karan Nair,,,KKBK,karan@okkkbk,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC35599,P0008,0,,,,SUCCESS
TX20260602001097,2026-06-02T17:37:00,UPI,12077,ACC97948,Suresh Rao,DROPD0049R,1973-07-08,AXIS,KKBK0426,acc97948@okaxis,EXT17996,Karan Menon,,,SBIN,karan@okyesb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC97948,P0013,0,,,,SUCCESS
TX20260601001563,2026-06-01T09:07:00,UPI,35410,ACC01344,Anjali Pillai,IQTUD7215Q,1959-07-21,PUNB,YESB0519,acc01344@okpunb,EXT91022,Priya Menon,,,PUNB,priya@okpunb,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC01344,P0099,0,,,,SUCCESS
TX20260601001516,2026-06-01T09:52:00,RTGS,13240,ACC05311,Priya Nair,NMFOS8619K,1982-10-09,HDFC,INDB0973,acc05311@okpunb,EXT68602,Kavya Iyer,,,SBIN,kavya@okindb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC05311,P0006,0,,,,SUCCESS
TX20260602001594,2026-06-02T06:36:00,RTGS,2419,ACC24897,Priya Joshi,JIYFK9688P,1978-11-10,INDB,YESB0593,acc24897@okkkbk,EXT63994,Mohan Singh,,,UTIB,mohan@okindb,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC24897,P0006,0,,,,SUCCESS
TX20260602001020,2026-06-02T00:26:00,UPI,25571,ACC78072,Sachin Gupta,WCLGH9915B,1985-08-18,KKBK,YESB0618,acc78072@oksbin,EXT24978,Vivaan Singh,,,AXIS,vivaan@okaxis,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC78072,P0008,0,,,,SUCCESS
TX20260602000049,2026-06-02T18:00:00,NEFT,222135,ACC50782,Anjali Sharma,RDMZV1648N,1975-04-12,HDFC,HDFC0115,acc50782@okaxis,EXT70012,Ramesh Verma,,,ICIC,ramesh@oksbin,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC50782,P0099,0,,,,SUCCESS
TX20260601001304,2026-06-01T23:51:00,NEFT,26842,ACC39778,Isha Reddy,SKQKF7482D,1979-07-15,AXIS,UTIB0650,acc39778@okkkbk,EXT56665,Sachin Rao,,,HDFC,sachin@okyesb,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC39778,P0014,0,,,,SUCCESS
TX20260604001430,2026-06-04T07:51:00,UPI,4368,ACC64737,Aditya Verma,IZDRJ5450N,1977-02-13,SBIN,SBIN0115,acc64737@okkkbk,EXT44456,Isha Nair,,,UTIB,isha@okindb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC64737,P0013,0,,,,SUCCESS
TX20260604001648,2026-06-04T05:29:00,UPI,15921,ACC11817,Vivaan Patel,TGIQV8205F,1983-01-27,HDFC,KKBK0209,acc11817@okutib,EXT84779,Sachin Verma,,,YESB,sachin@okindb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC11817,P0008,0,,,,SUCCESS
TX20260602000313,2026-06-02T01:40:00,UPI,2687,PYR4_4,Suresh Joshi,HUQVO1378Q,1991-04-13,HDFC,PUNB0458,pyr4_4@upi,MULE4,Kavya Nair,,,PUNB,mule4@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR4_4,P0099,0,,,,SUCCESS
TX20260602001428,2026-06-02T03:47:00,UPI,31567,ACC97695,Aarav Menon,NBWGM6625N,1956-11-19,ICIC,INDB0131,acc97695@okutib,EXT89056,Sachin Verma,,,PUNB,sachin@okpunb,MH,Pune,Pune,MH,IN,18.5204,73.8567,DEV-ACC97695,P0008,0,,,,SUCCESS
