account_id,pan,holder_name,dob,account_age_days,account_type,kyc_status,home_state,home_city,typical_device_id,avg_monthly_txn_count,avg_monthly_txn_value_inr,avg_tx_amount_inr,balance_inr,previous_flags,previous_strs,linked_accounts_count,occupation_category,is_pep,negative_news_flag,account_dormancy_days,onboarding_channel,is_registered_merchant,travel_profile,home_country
ACC87530,ZIBXF4100P,Isha Rao,1999-12-28,745,Savings,Full KYC,MH,Mumbai,DEV-ACC87530,39,58870,18034,379336,0,0,0,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC65418,QRGZD1227X,Isha Iyer,1958-06-19,826,Savings,Full KYC,WB,Kolkata,DEV-ACC65418,30,80412,6765,197745,0,0,3,Business,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC25255,FIDRU7136J,Anjali Sharma,1955-05-03,914,Savings,Full KYC,RJ,Jodhpur,DEV-ACC25255,31,40385,3520,571124,0,0,0,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC06820,QWPZP7117J,Anjali Sharma,1958-08-15,2738,Savings,Full KYC,KL,Kochi,DEV-ACC06820,21,54573,18270,314038,0,0,3,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC46104,WRIAK9222T,Priya Singh,1970-07-04,1618,Savings,Full KYC,TG,Hyderabad,DEV-ACC46104,11,8768,5323,198124,0,0,2,Salaried,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC46681,CCMDR3918E,Priya Menon,1984-04-24,3024,Savings,Full KYC,MH,Nagpur,DEV-ACC46681,11,50230,20727,211848,0,0,2,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC80436,GDBCI8883C,Isha Menon,1976-04-04,2906,Savings,Full KYC,WB,Kolkata,DEV-ACC80436,34,11504,19270,227512,0,0,2,Retired,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC88697,OFEAB2711R,Rohan Khan,1988-11-14,662,Savings,Full KYC,TG,Hyderabad,DEV-ACC88697,38,33292,11342,489925,0,0,0,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC01956,CWDCZ3183X,Rohan Joshi,1984-05-26,3326,Savings,Full KYC,TN,Coimbatore,DEV-ACC01956,26,10353,11591,286412,0,0,2,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC03601,CEQRX0881C,Ramesh Reddy,1983-01-09,2991,Savings,Full KYC,TG,Hyderabad,DEV-ACC03601,30,39837,16009,152495,0,0,0,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC15125,XWVTX6588L,Kavya Das,1989-06-06,1236,Savings,Full KYC,WB,Kolkata,DEV-ACC15125,17,11095,11977,520161,0,0,2,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC38397,DJWHM5720C,Aarav Sharma,1995-06-09,1845,Savings,Full KYC,TG,Hyderabad,DEV-ACC38397,33,46820,9632,519188,0,0,2,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC59948,WSUEP6863I,Sachin Joshi,1987-08-06,1251,Savings,Full KYC,DL,New Delhi,DEV-ACC59948,12,29557,4239,141967,0,0,3,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC18838,GUSWR6973J,Ramesh Nair,1992-03-25,1804,Savings,Full KYC,KL,Kochi,DEV-ACC18838,9,9750,22219,68070,0,0,3,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC52653,COUAM9303C,Anjali Verma,1963-05-24,2885,Savings,Full KYC,TN,Coimbatore,DEV-ACC52653,14,12731,22169,187646,0,0,3,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC35259,XTOZE9872C,Mohan Iyer,1987-05-20,1311,Savings,Full KYC,TG,Hyderabad,DEV-ACC35259,28,21490,16900,366184,0,0,3,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC03477,QFCWK7860F,Mohan Iyer,2001-11-20,1557,Savings,Full KYC,TG,Hyderabad,DEV-ACC03477,35,20208,14174,478704,0,0,2,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC64802,TGVYU7835N,Ramesh Menon,1957-11-03,1511,Savings,Full KYC,TG,Hyderabad,DEV-ACC64802,30,87852,18535,505308,0,0,3,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC66103,YDTVK7114M,Mohan Nair,1992-12-03,3236,Savings,Full KYC,TN,Coimbatore,DEV-ACC66103,10,74528,14693,387847,0,0,0,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC10400,NXCJI4381P,Vivaan Sharma,1955-12-01,3124,Savings,Full KYC,TG,Hyderabad,DEV-ACC10400,20,51421,14656,324880,0,0,0,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC81097,RUZQR5425N,Rohan Bose,1960-08-28,948,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC81097,16,46377,12293,368385,0,0,3,Retired,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC69954,VTGEV6666W,Ramesh Das,1955-04-14,2320,Savings,Full KYC,KL,Kochi,DEV-ACC69954,9,43825,14896,349099,0,0,1,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC54504,JRIHG7132R,Aarav Iyer,1961-01-21,3123,Savings,Full KYC,TG,Hyderabad,DEV-ACC54504,8,23943,11902,387342,0,0,1,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC77665,ZACLK7888M,Aishwarya Singh,1968-03-12,2222,Savings,Full KYC,WB,Kolkata,DEV-ACC77665,31,86303,14990,422938,0,0,3,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC80967,LDSVV1983B,Ramesh Reddy,1974-12-12,1917,Savings,Full KYC,GJ,Surat,DEV-ACC80967,23,21304,15732,292976,0,0,1,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC46641,WJEVH5055C,Neha Joshi,1962-02-16,3420,Savings,Full KYC,WB,Kolkata,DEV-ACC46641,36,34821,5468,355892,0,0,0,Salaried,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC99675,JBKED1787R,Karan Bose,1962-04-10,1275,Savings,Full KYC,WB,Kolkata,DEV-ACC99675,14,10354,11426,467770,0,0,3,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC57922,PJXMX5960G,Suresh Gupta,1998-11-23,2243,Savings,Full KYC,DL,New Delhi,DEV-ACC57922,5,16229,5112,163478,0,0,2,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC38452,VTMGH8366L,Karan Sharma,1970-06-22,2031,Savings,Full KYC,DL,New Delhi,DEV-ACC38452,5,45863,15116,555004,0,0,3,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC38617,VMTRG1696F,Mohan Pillai,1982-03-26,3093,Savings,Full KYC,MH,Mumbai,DEV-ACC38617,22,77075,4698,225975,0,0,0,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC41352,LJJAE5881W,Sachin Menon,2000-01-13,2791,Savings,Full KYC,HR,Faridabad,DEV-ACC41352,14,19323,9251,247224,0,0,2,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC88133,LWPSF1072C,Anjali Pillai,1993-10-05,3443,Savings,Full KYC,TG,Hyderabad,DEV-ACC88133,14,65380,23829,490783,0,0,3,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC85874,HFPYA5435F,Isha Nair,1973-11-21,1983,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC85874,28,86112,10459,222541,0,0,2,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC67805,MMXCU6704O,Suresh Patel,1958-02-18,2330,Savings,Full KYC,DL,New Delhi,DEV-ACC67805,37,60486,6866,519733,0,0,0,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC25445,THMAW3279M,Ramesh Patel,1991-06-26,2992,Savings,Full KYC,GJ,Surat,DEV-ACC25445,13,42707,10179,572593,0,0,3,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC93789,JROEB8296M,Anjali Reddy,1990-12-16,667,Savings,Full KYC,TN,Coimbatore,DEV-ACC93789,20,72033,13767,369746,0,0,2,Student,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC57222,MUTXE8938J,Kavya Singh,1985-11-17,2564,Savings,Full KYC,TN,Coimbatore,DEV-ACC57222,6,57081,5395,520996,0,0,1,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC26370,LVDAG2336I,Sachin Das,1966-06-01,2401,Savings,Full KYC,KA,Mangaluru,DEV-ACC26370,20,67406,23684,524677,0,0,1,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC31086,XWCRV0984K,Sachin Khan,1980-08-07,1528,Savings,Full KYC,WB,Kolkata,DEV-ACC31086,11,22325,12336,137392,0,0,3,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC73916,JNHCC2681A,Suresh Patel,1971-05-22,3462,Savings,Full KYC,TN,Coimbatore,DEV-ACC73916,5,25364,11217,97639,0,0,0,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC04725,USWBT3349W,Kavya Das,1990-01-23,1553,Savings,Full KYC,TG,Hyderabad,DEV-ACC04725,36,27403,8037,156040,0,0,2,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC43030,XJKPT2484G,Anjali Sharma,1968-01-22,1083,Savings,Full KYC,TG,Hyderabad,DEV-ACC43030,37,63238,13981,569906,0,0,3,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC41419,WHSOM8301V,Ramesh Reddy,1978-10-13,3276,Savings,Full KYC,MH,Pune,DEV-ACC41419,13,14284,5186,153765,0,0,3,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC95024,XNYNK3902S,Aditya Nair,1962-09-15,1973,Savings,Full KYC,TN,Coimbatore,DEV-ACC95024,37,59376,20435,438484,0,0,1,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC35033,FWPID9762Z,Ramesh Menon,1979-02-03,1697,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC35033,16,70406,16941,167564,0,0,3,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC15747,ZSTQO8526L,Anjali Gupta,1982-09-08,3279,Savings,Full KYC,TG,Hyderabad,DEV-ACC15747,21,73149,23102,136856,0,0,3,Salaried,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC01815,WEHOE1449R,Sachin Menon,1967-07-09,456,Savings,Full KYC,DL,New Delhi,DEV-ACC01815,24,79166,13954,478448,0,0,3,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC37480,URTSS0301O,Aditya Nair,1983-05-16,2770,Savings,Full KYC,TN,Coimbatore,DEV-ACC37480,9,71430,19524,369694,0,0,3,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC15974,ZBMDI5477G,Priya Singh,2001-03-24,1922,Savings,Full KYC,DL,New Delhi,DEV-ACC15974,13,71312,16218,316194,0,0,3,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC21977,NNEZQ5020J,Isha Menon,1978-09-19,467,Savings,Full KYC,GJ,Surat,DEV-ACC21977,26,10616,15741,269151,0,0,3,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC07878,NNNEQ4112O,Priya Joshi,1992-05-26,2402,Savings,Full KYC,WB,Kolkata,DEV-ACC07878,4,39775,17868,442057,0,0,0,Self-Employed,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC10166,JPBKX8867Z,Kavya Joshi,1960-05-19,2038,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC10166,33,78766,10998,204196,0,0,3,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC46669,AKZGL5484M,Kavya Menon,1987-12-07,1883,Savings,Full KYC,RJ,Jaipur,DEV-ACC46669,12,9249,10292,128987,0,0,1,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC57820,EUPTZ8388I,Priya Das,1984-12-03,2930,Savings,Full KYC,RJ,Jaipur,DEV-ACC57820,11,61594,5956,123788,0,0,1,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC92498,QQWOW7328V,Aishwarya Rao,1973-11-20,1966,Savings,Full KYC,TN,Chennai,DEV-ACC92498,26,46690,6907,214058,0,0,3,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC07204,OVIMJ4562H,Ramesh Bose,1988-04-02,1915,Savings,Full KYC,TG,Hyderabad,DEV-ACC07204,11,60209,9886,417022,0,0,1,Self-Employed,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC90234,AJQIZ7330S,Mohan Das,1988-11-08,2755,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC90234,26,35247,8006,256791,0,0,0,Student,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC60560,CKNIH4179B,Karan Nair,1958-11-19,2546,Savings,Full KYC,MH,Mumbai,DEV-ACC60560,27,72014,4898,304903,0,0,3,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC01517,DHSIM5096H,Anjali Nair,1973-11-28,1582,Savings,Full KYC,WB,Kolkata,DEV-ACC01517,25,53384,15808,272998,0,0,0,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC90077,TKBQM8679G,Mohan Gupta,1991-08-18,1291,Savings,Full KYC,RJ,Jaipur,DEV-ACC90077,37,22317,6954,596926,0,0,1,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC01862,ONMSB1035X,Sachin Menon,1976-05-09,3176,Savings,Full KYC,DL,New Delhi,DEV-ACC01862,15,32513,22422,254053,0,0,1,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC39167,SCQQZ6132C,Vivaan Iyer,1988-12-10,1196,Savings,Full KYC,KL,Kochi,DEV-ACC39167,20,31346,9395,394303,0,0,3,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC81485,QAYZG7178F,Anjali Das,1990-11-26,2710,Savings,Full KYC,KL,Kochi,DEV-ACC81485,33,79186,24809,317141,0,0,2,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC06154,ZBSKO9446O,Rohan Singh,1982-08-16,2962,Savings,Full KYC,TN,Coimbatore,DEV-ACC06154,28,44736,8912,72684,0,0,1,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC11818,BUMQN8930K,Isha Verma,1957-07-14,1195,Savings,Full KYC,DL,New Delhi,DEV-ACC11818,11,84823,15410,448644,0,0,3,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC32755,GBDGO6555B,Sachin Sharma,1971-12-05,733,Savings,Full KYC,DL,New Delhi,DEV-ACC32755,14,22317,18212,109670,0,0,1,Student,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC92939,NXFZK2297K,Karan Verma,1957-09-02,2000,Savings,Full KYC,RJ,Jaipur,DEV-ACC92939,36,62236,11209,553761,0,0,1,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC46837,APHKB1020Z,Karan Joshi,1960-03-08,2063,Savings,Full KYC,WB,Kolkata,DEV-ACC46837,23,69166,21972,429995,0,0,1,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC40252,EYDTK5688J,Kavya Khan,1989-02-13,3183,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC40252,25,86842,11489,393362,0,0,3,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC78102,MIZVX5845Z,Mohan Das,1991-04-10,2820,Savings,Full KYC,KA,Bengaluru,DEV-ACC78102,40,8279,24524,355448,0,0,3,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC65621,HTPCL3981B,Vivaan Gupta,1966-07-08,1055,Savings,Full KYC,RJ,Jaipur,DEV-ACC65621,31,12906,4771,296085,0,0,2,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC71884,JNBYF9531R,Rohan Pillai,1999-07-26,1806,Savings,Full KYC,TN,Chennai,DEV-ACC71884,28,69799,23638,484980,0,0,0,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC97918,BMRIC5525D,Ramesh Sharma,1977-09-07,2072,Savings,Full KYC,WB,Kolkata,DEV-ACC97918,19,43287,12780,428104,0,0,2,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC69736,TKYCA2952V,Karan Pillai,1994-12-14,1354,Savings,Full KYC,WB,Kolkata,DEV-ACC69736,33,52675,7625,360690,0,0,1,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC95576,AUGMN7753T,Ramesh Iyer,1993-07-20,437,Savings,Full KYC,GJ,Surat,DEV-ACC95576,36,77115,6939,209483,0,0,3,Retired,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC71122,AEYMT8633C,Vivaan Joshi,1967-02-12,2335,Savings,Full KYC,GJ,Surat,DEV-ACC71122,7,42850,17622,338914,0,0,3,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC99360,BPIZQ0205W,Ramesh Das,1995-12-07,3208,Savings,Full KYC,RJ,Jodhpur,DEV-ACC99360,8,84210,7316,231578,0,0,1,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC89104,BXKJJ7537K,Anjali Menon,1977-06-11,1625,Savings,Full KYC,RJ,Jaipur,DEV-ACC89104,13,83378,8786,423944,0,0,1,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC47971,QYEMT1406Z,Suresh Bose,1985-09-17,3077,Savings,Full KYC,MH,Mumbai,DEV-ACC47971,11,77414,23701,409440,0,0,1,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC77638,YBOUB3520W,Vivaan Das,1987-01-10,1063,Savings,Full KYC,MH,Pune,DEV-ACC77638,24,46112,15938,350417,0,0,3,Salaried,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC05447,NCPFJ1915Y,Isha Nair,1994-12-10,428,Savings,Full KYC,HR,Gurugram,DEV-ACC05447,30,41792,4841,170815,0,0,1,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC24671,XUZPB4188H,Mohan Bose,1961-11-04,2683,Savings,Full KYC,WB,Kolkata,DEV-ACC24671,32,21361,6625,558394,0,0,3,Self-Employed,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC13605,IUDQF1878T,Aishwarya Gupta,1967-12-24,3254,Savings,Full KYC,MH,Pune,DEV-ACC13605,6,68269,10104,78065,0,0,3,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC75619,XYWPV3218B,Neha Joshi,1980-12-11,1447,Savings,Full KYC,DL,New Delhi,DEV-ACC75619,16,15248,18330,463355,0,0,0,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC12144,YQDZB7436D,Suresh Patel,1970-02-13,3099,Savings,Full KYC,MH,Nagpur,DEV-ACC12144,26,62736,20294,242266,0,0,3,Business,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC34785,ZUMKG1219T,Suresh Khan,1968-10-25,1758,Savings,Full KYC,KA,Mysuru,DEV-ACC34785,10,57860,15044,384795,0,0,0,Salaried,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC68523,ZZKQS2660V,Aishwarya Bose,1962-09-02,1975,Savings,Full KYC,MH,Nagpur,DEV-ACC68523,12,15543,7137,157363,0,0,0,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC82983,ZGFTP2978N,Aarav Khan,1973-08-16,3402,Savings,Full KYC,TG,Hyderabad,DEV-ACC82983,17,40807,21383,389108,0,0,2,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC31622,SXKKL1712W,Kavya Menon,1975-04-14,1826,Savings,Full KYC,TG,Hyderabad,DEV-ACC31622,21,31043,8161,316483,0,0,1,Student,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC95550,TACOA7029Z,Sachin Sharma,1988-09-08,2808,Savings,Full KYC,TN,Chennai,DEV-ACC95550,28,71553,6378,181031,0,0,1,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC05792,VJMDF4302F,Ramesh Singh,1973-12-19,1386,Savings,Full KYC,HR,Gurugram,DEV-ACC05792,8,46484,19976,518457,0,0,3,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC70288,XEQGT9724H,Rohan Sharma,1966-10-06,3221,Savings,Full KYC,WB,Kolkata,DEV-ACC70288,17,13463,16444,402149,0,0,3,Salaried,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC53105,KQTNV2773K,Mohan Das,2001-07-20,2890,Savings,Full KYC,RJ,Jodhpur,DEV-ACC53105,31,15272,8767,208153,0,0,0,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC97682,LHKFV4829W,Suresh Gupta,1982-03-17,1887,Savings,Full KYC,HR,Faridabad,DEV-ACC97682,6,64043,23161,151087,0,0,0,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC85411,UEPXA1303K,Sachin Nair,1997-06-08,1947,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC85411,14,86987,14827,88855,0,0,1,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC74110,AAGOO0560X,Aishwarya Pillai,1978-11-22,3182,Savings,Full KYC,TN,Coimbatore,DEV-ACC74110,20,54276,22182,124523,0,0,0,Business,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC14402,HIEPQ7519A,Rohan Khan,1967-09-26,416,Savings,Full KYC,MH,Nagpur,DEV-ACC14402,24,83665,5951,127815,0,0,0,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC16265,PNJFQ8130Z,Vivaan Singh,1997-04-18,454,Savings,Full KYC,RJ,Jaipur,DEV-ACC16265,36,81571,16281,94519,0,0,2,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC31284,MKODD0885V,Suresh Das,1990-05-12,3214,Savings,Full KYC,TN,Chennai,DEV-ACC31284,16,43734,15662,491663,0,0,3,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC07271,ITTOR4660R,Aarav Bose,1971-01-28,1939,Savings,Full KYC,WB,Kolkata,DEV-ACC07271,33,78978,3800,337364,0,0,1,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC35983,HLTKX7057O,Priya Bose,1995-11-13,1972,Savings,Full KYC,HR,Gurugram,DEV-ACC35983,23,15292,17180,379091,0,0,1,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC42890,LAMYK3638Y,Neha Verma,1991-03-22,420,Savings,Full KYC,MH,Mumbai,DEV-ACC42890,18,27683,24409,121089,0,0,1,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC60207,MMSON3160B,Mohan Nair,1965-05-06,1960,Savings,Full KYC,GJ,Surat,DEV-ACC60207,24,34009,19292,434774,0,0,1,Salaried,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC98309,IMSZO2471V,Neha Bose,1996-06-24,1929,Savings,Full KYC,HR,Faridabad,DEV-ACC98309,32,67917,21372,405355,0,0,2,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC12612,VMROK6905X,Aishwarya Pillai,1967-09-18,1531,Savings,Full KYC,KA,Bengaluru,DEV-ACC12612,36,79836,3876,570819,0,0,2,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC98573,OLRYA7518D,Suresh Iyer,1985-08-06,2169,Savings,Full KYC,DL,New Delhi,DEV-ACC98573,12,73172,7007,233520,0,0,1,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC96426,FCUKZ9090A,Neha Khan,1956-07-20,2575,Savings,Full KYC,DL,New Delhi,DEV-ACC96426,38,9631,21087,554565,0,0,2,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC29298,RSQMI9714I,Aditya Sharma,1981-01-08,1113,Savings,Full KYC,TG,Hyderabad,DEV-ACC29298,26,62763,17603,443117,0,0,0,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC79472,FOBGY1527N,Karan Singh,1981-07-19,846,Savings,Full KYC,RJ,Jaipur,DEV-ACC79472,14,54775,7118,566683,0,0,1,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC82300,OXALW0964F,Vivaan Bose,1992-07-19,1674,Savings,Full KYC,KL,Kochi,DEV-ACC82300,29,24314,19109,261949,0,0,0,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC06535,HUBNM3545M,Kavya Nair,1965-08-11,2037,Savings,Full KYC,TG,Hyderabad,DEV-ACC06535,28,31281,11088,199480,0,0,0,Salaried,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC09266,IANGJ7376H,Priya Verma,1986-04-05,1409,Savings,Full KYC,KA,Bengaluru,DEV-ACC09266,11,18444,9986,248624,0,0,2,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC86184,EOQGF8423P,Isha Reddy,1984-12-25,1773,Savings,Full KYC,KL,Kochi,DEV-ACC86184,17,76446,11648,422856,0,0,0,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC29428,JPSPN6840V,Priya Das,1986-10-14,829,Savings,Full KYC,WB,Kolkata,DEV-ACC29428,11,60650,18356,120137,0,0,1,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC91079,SBUPU0757Y,Isha Singh,2000-11-28,2170,Savings,Full KYC,DL,New Delhi,DEV-ACC91079,22,56570,15229,219396,0,0,3,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC53695,HLDUN3830X,Aishwarya Khan,1976-05-23,1085,Savings,Full KYC,KL,Kochi,DEV-ACC53695,19,31453,14961,285677,0,0,3,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC92328,ZSPEB7221Z,Suresh Patel,1981-05-07,1832,Savings,Full KYC,KA,Bengaluru,DEV-ACC92328,17,9171,17622,324030,0,0,0,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC11628,MAGLV8478M,Ramesh Sharma,1984-01-04,2060,Savings,Full KYC,MH,Nagpur,DEV-ACC11628,20,71555,15775,235378,0,0,2,Self-Employed,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC47250,LSWLI1150V,Aarav Iyer,1984-11-15,2919,Savings,Full KYC,MH,Mumbai,DEV-ACC47250,35,33534,4488,98650,0,0,2,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC96086,WJLRQ6866D,Rohan Khan,1975-10-27,1523,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC96086,10,13539,24875,272015,0,0,3,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC92032,UWEMS0429C,Aishwarya Singh,2002-08-03,1129,Savings,Full KYC,WB,Kolkata,DEV-ACC92032,40,62346,21803,192191,0,0,1,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC81808,LIJMO4088L,Vivaan Patel,1997-01-19,1516,Savings,Full KYC,KA,Bengaluru,DEV-ACC81808,21,64464,10203,415323,0,0,0,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC30751,YCQSF7118U,Ramesh Verma,1995-04-27,2989,Savings,Full KYC,DL,New Delhi,DEV-ACC30751,10,62949,6791,136307,0,0,1,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
